(-33958541, -3102382)
(48815452, -3020095)
(-22708262, 31898185)
(19822093, -21811031)
(-6037125, 48998624)
(46381830, -14655748)
(-4667504, 8767344)
(-37971897, 37351441)
(6656043, -6945549)
(-1426550, -31502680)
(3345459, -42619893)
(-23852278, -45776210)
(-1283671, 48884768)
(6287377, -6841642)
(-30082521, -13260276)
(-13679315, -14041062)
(33637342, 37652489)
(-14544804, 13445432)
(-27932974, 7793641)
(-5849246, 16029901)
(6792265, -9467416)
(-48625846, 4641113)
(1816280, 15918609)
(-8007446, 10988675)
(11489412, 40566005)
(-17997653, -35165128)
(462464, -39333579)
(-30941338, 49178794)
(-40448811, 25346040)
(-7662848, 31985020)
(14602116, -18825811)
(20460311, -1760542)
(21343031, 8431859)
(14201242, 43410057)
(-33774500, -41648004)
(-38043689, -24465883)
(-48599068, -36669535)
(30175230, -44266436)
(-18234574, -27832215)
(16722239, 43254839)
(15250142, 48724586)
(-41910289, -34287394)
(-40608993, 29664725)
(-35108600, 21458549)
(-42472883, -40255095)
(3443569, 22129233)
(43435446, 26420232)
(22885043, -32705171)
(-15147909, -12913714)
(13221239, 1077591)
(47954634, 25177550)
(-20871940, 49355567)
(38508015, -40696709)
(-44910869, 22789793)
(33987428, 21811371)
(16044632, -48246078)
(-26947691, -23349305)
(-32533472, -17556683)
(-43684579, 34874281)
(-46098134, -36157462)
(-2864462, -40138213)
(-11511876, 43087336)
(36282020, -38626833)
(-39617834, 23650463)
(-49024195, -23880243)
(-25271945, 48930440)
(-48702693, -43627533)
(48286007, -7678326)
(18192110, 5891490)
(-34888533, -45304110)
(30219213, 31156100)
(-43550188, -46728477)
(10323147, -26083659)
(-14285160, 16638568)
(11306974, 42133058)
(-17002541, -41557488)
(4511197, 21485583)
(-48470152, -9206783)
(-14624898, 14428366)
(-35556319, -13649092)
(-6935525, 41688088)
(-14718652, -5638218)
(576907, -16432645)
(36683456, -31230982)
(-8024803, -48205076)
(-26535092, -27805589)
(-14532624, -20085279)
(-24534066, 45790523)
(-43652586, -36302874)
(-35054556, 17654388)
(8346536, -2057097)
(-21386748, -37142267)
(21944838, 32659452)
(-43832697, -42680060)
(49604171, 23127336)
(-6329152, -7331354)
(-32668224, -18531452)
(37030429, 17908683)
(-32447745, -23769763)
(-10805947, 9527453)
(-21974839, -34824686)
(31721864, -33991111)
(-4909965, 9704150)
(14315765, -46046199)
(-24082372, 29261209)
(-25875459, 34264164)
(29720464, 2737793)
(-361751, 1665302)
(37913597, 5805552)
(-38498406, 37517768)
(31449240, -42311205)
(-19813585, 48781016)
(-10842657, -32783156)
(-30793948, 6709599)
(45963433, 8400105)
(-33762948, 26504947)
(23575419, 475268)
(42513836, 21181806)
(-39820582, 6829601)
(-22348041, -13902954)
(38607162, 1776500)
(22877562, 18327626)
(7030645, -27484189)
(22509280, -5055757)
(-19162284, 34010875)
(-17537989, -37713044)
(41699670, 12648426)
(13584325, 33373365)
(-17618378, 32790377)
(-9917036, -21654944)
(43706834, -41163632)
(-45149997, 17282254)
(-38172012, -119809)
(40980412, -27992594)
(9226145, -31367628)
(-39379196, -2166693)
(20408872, -13985282)
(-33839066, 29955870)
(-38953118, 38670214)
(-25099887, -8115402)
(-24802559, -40121524)
(-43312094, -33102889)
(22526903, -27211417)
(2786829, 7424877)
(8095312, 42869793)
(-11713715, 1802147)
(4222514, 45652640)
(21600753, 16050502)
(-4467168, 12581165)
(-9425739, -45241023)
(31213537, -46288583)
(-44891364, -45861238)
(-10273864, 23785922)
(34094632, 773018)
(12456137, 11511097)
(-4826032, -9830070)
(21389573, 1861874)
(-40416606, 46432828)
(-22833190, 12370223)
(-43625942, 35262122)
(5240016, -5339657)
(-12935731, 11978882)
(-9687016, 11181374)
(-21970615, -11637832)
(-26237460, -28880002)
(45637497, 7492429)
(-25168585, 3262485)
(-35852457, 14557551)
(-22951592, 758527)
(17846921, -7979103)
(-37730376, -36979111)
(32190827, -13824450)
(14882764, 41774221)
(-17391622, -5434074)
(4144444, -11017564)
(-20171952, 11900813)
(-13840868, -30591330)
(-26120305, -21011532)
(30590044, -45574568)
(17350636, 6868936)
(-24454570, -34495515)
(-35638634, 376846)
(18766970, 31025261)
(17450749, 45815378)
(-18216211, -14702329)
(-12163725, 46569765)
(-1681440, -29972897)
(-17254685, 15717676)
(14317676, -32129954)
(-39716398, -31537879)
(-40631166, 42628003)
(30362934, -4472034)
(-37963327, 6758981)
(24516434, -4856931)
(11184414, 44383422)
(-47987994, -10753804)
(12404259, 18889724)
(39623042, -18828770)
(-85015, -40409856)
(29502960, -15784874)
(-5112185, 19855588)
(-19215108, -4277273)
(-7600957, -33953441)
(13956756, -43283281)
(-16083395, -23243290)
(-24821160, 45801792)
(-30615287, 8058126)
(-8670242, -18578614)
(-35182892, 18362545)
(-20919192, -21482126)
(12745967, -18907186)
(17764070, -24849773)
(2498890, -40096535)
(-41162191, 4930227)
(-30506391, -9142879)
(39145354, -33102224)
(-39287291, 22446598)
(-34863145, 3111752)
(-8990491, 29093611)
(-37655176, -22557533)
(-44149678, 40040016)
(-26755741, -24764965)
(-1901857, 14574017)
(-40827226, -34568397)
(35452914, -11746418)
(-6050523, -1801118)
(-28137252, -38286453)
(-24134539, 24361638)
(-28382988, 37219622)
(-20708135, 43626973)
(-21923257, 20953571)
(-39475251, 41305805)
(-6599831, -24338395)
(46933909, 34409679)
(7271568, -40721267)
(14368498, 13121890)
(49318750, 37612757)
(-9126722, 49933245)
(-45296874, 46052)
(-34635152, 40156041)
(-9184014, -38169323)
(40871275, 12678734)
(26060576, 19253088)
(-12959628, 47677589)
(-41010938, -31151411)
(41304562, 39582157)
(39802161, 4345664)
(30887962, -16797670)
(-17476379, -19661776)
(20128361, 39795189)
(-10383043, -15503141)
(-44566568, 41452059)
(24625968, -3693290)
(-6098344, -18154553)
(46352762, -38217144)
(-27998512, 39685100)
(-26386467, 15389115)
(2363834, 49674110)
(37158555, -8079442)
(-131949, 46147617)
(10769147, 43688965)
(35729774, 571308)
(-49449019, -30865911)
(33773639, -16925398)
(-527687, -43581648)
(25386144, -8394378)
(43431564, 30819576)
(-16942318, -29426116)
(-22873714, -20524310)
(2419331, 25995400)
(-8741453, -23062829)
(-31803148, -32611568)
(42326286, 20560686)
(19578894, 29484841)
(-37518756, -30553055)
(-21851190, 23250391)
(15652263, -36121415)
(-26178300, 16203244)
(-16987326, 10111691)
(1794199, -14998661)
(-30953605, -22819657)
(26606961, -37522041)
(10516271, 12180995)
(-16948156, -9841091)
(-5826962, 35471175)
(18670661, 35431585)
(-37591653, 36867513)
(5336369, 7250985)
(7428199, -25084736)
(39252179, -27574205)
(46878561, -32599011)
(45676186, -34952824)
(-18720426, 22014238)
(-16233227, -33191400)
(-17874071, 35560972)
(-45673709, -46311323)
(15257667, 30933253)
(-33833364, -24226062)
(45630600, -48265168)
(-31550801, -10196362)
(37206008, 37119860)
(27751575, 2130707)
(23987373, -16912055)
(11898044, 33931924)
(-39480439, 1150223)
(-43642281, -42601878)
(18551213, -47966095)
(24961651, 49830787)
(-23435504, -41271576)
(19155740, -38793223)
(44289396, 23482031)
(-35104546, -37936585)
(-43068364, 33578443)
(40353705, -47437763)
(35313275, -41197096)
(-7634125, -24964365)
(45922764, -29882549)
(27166342, 19910137)
(-44278252, 41580739)
(3842061, -33758691)
(-7269038, -37283868)
(26155783, -38717825)
(17266389, 1117434)
(13629315, 43830885)
(9845858, -17214945)
(7554015, -43348394)
(8783438, 22449469)
(-31284979, 15715075)
(6027912, 11585078)
(-29206336, -8658812)
(20387982, 13159539)
(16376823, 16310746)
(-14206658, 46059518)
(38737235, 44031442)
(37640257, 45095648)
(-39727249, -19628781)
(-42188220, 36428535)
(44169747, 25078170)
(40062321, 7799062)
(-28574593, -47575468)
(-6899531, 28979422)
(11592490, 4400259)
(1428892, -17176136)
(22631686, 9973156)
(44408942, 43425350)
(3830696, 14796925)
(-40898758, -29792480)
(33624023, 47410936)
(18783390, 22361259)
(41442379, -41060001)
(17456907, -48284870)
(41827570, -22214960)
(-9339983, 35997317)
(5379562, 33238691)
(46312731, 26804969)
(35663223, 41929552)
(-41699256, 49772065)
(48846164, -37754012)
(-17404071, 21477850)
(22219144, -22995128)
(14903201, -23950159)
(-5681851, -23479205)
(48773713, -22057828)
(-26068269, -29926545)
(-49696569, -34625890)
(-20986546, -29723309)
(19605593, 23357376)
(-49421917, 12781962)
(-38128954, 5957645)
(-3979347, -41816223)
(35278966, 34200228)
(2629682, 43579710)
(33972294, -46007802)
(-44174302, 19084575)
(25470048, 28044843)
(-1394201, 42889601)
(6611036, 42923948)
(-30589604, 5384749)
(-29133879, 45858480)
(-22025444, 23685904)
(13748942, 6988010)
(43962595, -16645465)
(32861738, 44540678)
(-1347150, 44732784)
(-46985325, -2810145)
(5432914, 38293642)
(-18609916, -41937404)
(31873352, 17878730)
(-37945206, 37699051)
(39479657, -9958806)
(-31739754, -11914543)
(35447148, 24871282)
(-18990595, 7373896)
(32772383, -45608122)
(3232376, 13263291)
(28077783, -33018681)
(-29748699, -25443270)
(-47147794, 5629391)
(21613761, -45978592)
(362176, 24628436)
(1211264, -44204910)
(-34561570, -14882300)
(-36142314, 47311783)
(5512782, 28428832)
(-12472814, -5007561)
(20986378, -41696216)
(-14405752, 6433526)
(-14308582, 16603654)
(-36192577, 20980153)
(-26488116, -30443849)
(-15756556, -48410333)
(-13462530, -42988903)
(-23853602, 41906029)
(12640488, 47760159)
(45927437, -36997336)
(-25095053, -2861299)
(-31202246, -9656622)
(-15227247, 35171792)
(40171513, 40285535)
(-33883024, -22301301)
(-14722025, 37103355)
(38518835, -26611425)
(46053233, -25789747)
(39992229, -40139344)
(45190406, -36495886)
(-20583192, -20566150)
(17610133, -31529370)
(38961299, -3727117)
(12893011, 1601787)
(-5966958, -38663199)
(-32879196, -28545658)
(8475502, -14081442)
(11797720, -4235392)
(23606703, 1969233)
(-13949857, 39723679)
(-17815716, -26155530)
(-20656614, -29296881)
(-2766954, -24603380)
(-5086628, 39741627)
(37773628, 42620130)
(5762093, -32809564)
(24570332, -26627773)
(38177419, 13531631)
(19645110, -46413218)
(17649770, 16194505)
(-35076417, 34770574)
(37648847, 23399086)
(-29310867, -553433)
(-30836306, -3187812)
(3932152, -42269811)
(-13464133, 36116436)
(-18425340, 15879254)
(-43180445, -18675942)
(41275874, -45750721)
(-28934315, 29049502)
(-614239, 26827779)
(-1243709, -26043907)
(2716358, 39450062)
(-9995924, -27638532)
(43036844, -42346154)
(38555973, -42039572)
(-5059227, -21278828)
(-16124134, -31853742)
(-19315909, -44444088)
(14958446, 34616243)
(-36713899, -48505687)
(20732679, 47377113)
(-30110081, -19931414)
(-21298829, -38834207)
(36834217, -47716791)
(-7268352, -13780022)
(29110988, -5995709)
(10176071, -18172654)
(-16545647, 2696499)
(-43294834, 29007549)
(-37133302, -2222508)
(36967977, 7807471)
(26498664, 23360195)
(25953729, -42817244)
(28916107, -9087825)
(41798999, -5281439)
(-7593512, -34951969)
(-7904326, 12296408)
(47632969, -26686802)
(-24021447, 34467187)
(-24403593, -28773447)
(-29312835, 7223747)
(-32252804, -16620411)
(-8432555, -46282099)
(36076088, -1727389)
(32725451, 48942786)
(46050103, -27790220)
(-40733391, 22548768)
(45569976, 35220338)
(-17752124, 24486083)
(-23867487, 26563227)
(-30795356, -28944646)
(41611258, -36183329)
(-14131886, 39244228)
(39646221, 11846667)
(-23772233, -34757372)
(-14410427, -3085068)
(-25017273, 3336769)
(-17189127, 16550172)
(7054671, -31113038)
(17339135, -10219878)
(20346100, 13389239)
(-35493746, 29612710)
(38454359, -39923770)
(14833048, 23218587)
(-12921334, -6518086)
(-218186, -41200338)
(14537268, -8606927)
(-27383667, -49594618)
(33153653, -37737446)
(-35231599, -40618580)
(30021534, -47125674)
(-41187296, 7520613)
(6211096, -8376422)
(-25929215, 15782119)
(-36973108, 41409921)
(8078593, 33372992)
(-42684488, 22584847)
(-34497946, -1713777)
(32661078, -17148545)
(-28495190, -30260256)
(26333369, 21286624)
(-21460594, 43386989)
(15196049, -46327908)
(-3691277, -1650298)
(18450998, -36406524)
(-39752526, -49011115)
(-33532197, -30939821)
(8509498, -24804749)
(10683757, -14903364)
(-6506278, 23710649)
(29022909, -48427685)
(-40400007, -11145227)
(-23326486, -24897952)
(37140996, -40665408)
(-39530145, -41354194)
(31590688, -10680424)
(-17551218, 12646447)
(-17293435, 47644832)
(-31165109, -18468360)
(48510886, 37285889)
(-4874884, -41241639)
(-9208874, -35890729)
(-22181460, 49300625)
(41820874, -8981351)
(36913613, -14685404)
(17245650, 15936522)
(39403263, -20638005)
(-45208705, -33923222)
(4464043, 41932291)
(27927722, -32549750)
(3094449, -37965237)
(6769826, 35543231)
(-22802438, 39476391)
(33188063, -3967547)
(23524383, 31698950)
(35834694, -31350500)
(-7026337, -23374179)
(35275123, -26691445)
(-24073554, 27095998)
(-33156444, 15356411)
(14926946, 34089206)
(-18707067, 4330210)
(-36548799, 38600580)
(-27076660, -29568403)
(-16950777, 3367414)
(-12118153, 36143672)
(15402177, -2831974)
(-25796745, 42599739)
(-13355583, 9907671)
(41148544, 12685153)
(44122973, 26983239)
(31334653, -12903364)
(-46390940, -30873872)
(10405191, 32051858)
(46222126, 27248747)
(-2591731, 11149073)
(-36145695, -18782446)
(17995635, -22694494)
(22334486, -6564673)
(-49746545, -44616291)
(46802741, 40651655)
(-5956267, 12204919)
(-12180319, 18246988)
(-42678990, -23019550)
(30671011, 48469555)
(39665603, 24793984)
(25452794, -26483392)
(-38109380, -18421794)
(-7357263, -25187837)
(-36369936, -11135137)
(4577262, -36445315)
(2530288, 18431567)
(-5227761, 23042275)
(-1746574, -32893275)
(-33522398, -1493119)
(25006786, -36719656)
(41674888, -30949481)
(-21998385, -20505431)
(-10186141, -14677375)
(6475020, -29515129)
(36308532, 48656975)
(45278855, -35722322)
(-27826416, 9685828)
(-4144116, 14816321)
(34497991, 9485948)
(6197536, -10924746)
(-24443015, -41272175)
(10023173, -27154424)
(-15713548, -41723401)
(-10047699, 764055)
(-40700167, 17475439)
(-33439249, -49025279)
(-10957690, -5437634)
(32985643, 28856170)
(-17598657, 41977015)
(1857393, -31290124)
(40633990, 49652600)
(-17012446, -37192426)
(9338428, -18640209)
(-19859753, -6163580)
(-6637909, 36337784)
(-14571974, 18919077)
(-2418039, -2032449)
(41764653, 31868413)
(-41239497, 34233307)
(35148820, -31939664)
(1708746, -48290429)
(21551409, 40751057)
(48788289, -42946596)
(-27876421, -18810367)
(49030419, 23980972)
(-47584139, 39664410)
(23633572, 37919767)
(4988336, 35488353)
(-30720442, 35128584)
(31841125, -34841998)
(21466368, 19785503)
(34077079, 21564681)
(-32246946, 25841732)
(3433094, -23486443)
(-37408609, -11418085)
(47090245, -33183510)
(42807838, 18641655)
(10083899, 41596128)
(-21788589, 32207478)
(25302113, -22758169)
(-41295198, -19765674)
(19422593, -15145274)
(20670445, -25589071)
(-29656921, -7533644)
(12055865, 4700556)
(7624358, 36038585)
(-25513941, -8298563)
(7603266, -7760886)
(20059521, 13552713)
(18752671, 32650913)
(-47865372, -31640731)
(49467403, -2541182)
(37000924, 9551302)
(-10945054, -34787665)
(44275132, 16873411)
(44970518, 5496286)
(47107737, 14393111)
(40351012, 17778183)
(-8679607, 13210444)
(-39755461, 5892610)
(-32089000, 17868897)
(-8068804, 44913412)
(12086686, 2050814)
(-12847474, -17853793)
(-34396473, 8421549)
(17313472, 20254507)
(26780818, -30702773)
(-32286674, -33701906)
(-18635119, -40715376)
(34026782, -24359987)
(26158036, -18486348)
(-16347349, -24217875)
(-1576884, -25996336)
(-3923340, -7740139)
(-10269540, -41162449)
(48152471, -39842188)
(-20777200, 42600019)
(-44928776, 41309486)
(-5349166, 44740102)
(25972046, 10254361)
(-44321996, -6714482)
(33025221, -15024826)
(-34900902, -49261453)
(1273269, -3536021)
(12539523, 37816403)
(-25379655, -11302441)
(-30669945, 8272996)
(-33003963, 17753171)
(32276660, 13072697)
(-39986968, 24523472)
(21910249, 10681856)
(34681285, 3649401)
(3281875, -7731139)
(-5041112, 47932709)
(-12991036, -29069066)
(-39296577, -7313032)
(-33267196, 43728644)
(-19821506, -18168098)
(-3016457, 31451763)
(28295882, -40476934)
(-28215482, -47083773)
(-49263022, -8885426)
(11189223, -32266985)
(11384097, 45982236)
(-16677936, 21397130)
(20505708, 7748665)
(-17921014, -42296655)
(-38601933, -12122787)
(-27793, 6356955)
(-14190077, -10502477)
(-20195759, 49029698)
(-15299157, 49053397)
(-4725306, 14879337)
(-19114700, 42258237)
(48847453, 11697534)
(-48218697, -29368029)
(-32869887, 5034633)
(11746545, -19164312)
(22767648, 25646995)
(-23182076, 8606065)
(49560477, -160015)
(-33645270, 34155815)
(-39940318, 30269149)
(-27966972, -37451759)
(39142456, -39640697)
(2045764, -31053303)
(-40610999, -10737041)
(-31999905, 4663695)
(6658649, -48598253)
(-3078068, 5506102)
(-34384367, -48780412)
(26138073, -17254254)
(-41229427, 40400971)
(13581434, -15945426)
(16047966, -7084289)
(42660639, 15608443)
(42755696, 11531721)
(-235742, -47184622)
(-8199129, -25686362)
(-34636380, -19056673)
(-15327058, -30074264)
(-47593623, -5938057)
(9188696, 22922824)
(1241991, 18363697)
(24324571, 680275)
(-26130201, -7543444)
(-45583785, 2524224)
(25202302, -36813211)
(45441547, 41300088)
(-2758637, 11489513)
(-15784201, 42418354)
(29614308, -23028505)
(3950075, 31894918)
(32303226, 45750946)
(-43791443, 183198)
(29210626, 43397851)
(-27374714, 31617003)
(39976146, -15669666)
(4539827, -8781863)
(-47305969, 31380750)
(41898413, -23436170)
(-26162694, 46314628)
(29088055, 1555960)
(12017769, 24529602)
(-7143952, -40740868)
(38535468, -20411800)
(4193838, -29333872)
(-40923953, -41856086)
(5077399, 41379273)
(6411212, -36197692)
(44078823, -14378162)
(-42799841, -33295890)
(19755193, 47176305)
(1034444, 26811372)
(40910795, 3728476)
(8192122, 32809208)
(-17191342, -15454220)
(-18359812, 14413065)
(-11381908, 43657958)
(41459020, -16009507)
(5433442, -17489160)
(13578693, -40372719)
(3176968, 22654740)
(20287547, 10770719)
(-33449634, -23301241)
(24573027, -39370811)
(-35163050, -15710462)
(29849651, 34592143)
(33982196, 33400448)
(11403516, 24892991)
(-12871076, 22111990)
(-39781449, -27546066)
(9174123, -8141261)
(36867000, 308567)
(38033049, -19157628)
(34299060, 45982844)
(13353212, -49605895)
(8126477, 19046532)
(23048846, 30930376)
(-20182748, -7884436)
(-42370865, 6906631)
(-44738895, 24982437)
(-6287478, 35110757)
(9574581, -22305282)
(-28972443, 23494449)
(5104061, -39327167)
(48122791, 15322612)
(-16873233, -40186734)
(9697703, 22510119)
(10121834, -49752895)
(-46647509, 46937246)
(-1253699, 16705703)
(47331352, -43127222)
(-14247764, -27103450)
(-9680494, -31914160)
(15012114, -2051359)
(-22491177, -27210429)
(25447431, 21221345)
(10416680, -14977988)
(48916063, 31444237)
(11032813, 4020124)
(42117070, -38328044)
(21859088, 27760190)
(-28514777, -18443208)
(270309, -15876591)
