(-29760569, 13137577)
(-42543011, 12968168)
(40905406, -5616864)
(8562995, 39586139)
(40461275, 2095092)
(33313272, -2614285)
(-23522357, 38491314)
(-44171407, 21987353)
(20420477, 31903415)
(8966217, 49077954)
(7032379, 41192367)
(5057503, 45188720)
(-45790570, -9924313)
(36882789, 6100950)
(-24612517, 5745617)
(-3210474, -21976750)
(6170855, 44870803)
(36622102, -30669413)
(29936252, -1584717)
(8396042, -48807493)
(8754397, 37399332)
(2953026, -4837504)
(-43485795, 15304061)
(24784347, 25275767)
(-49206328, -275687)
(37170699, 11339253)
(42752125, 15015977)
(30186317, 203620)
(1626562, -13492615)
(47758468, -2470118)
(16444989, 429933)
(-39963046, -1024069)
(13372004, -4954361)
(27577268, -11341425)
(43658185, 22206123)
(2076032, -26446528)
(-36144079, 835757)
(-24417389, 29628554)
(-11067368, -41208092)
(-13998141, 33655211)
(47208631, 3340018)
(-20247568, -22197080)
(-35656104, -618041)
(41741161, 12684932)
(30418232, -17618610)
(-28816187, 8353738)
(37629148, -22377699)
(-15544323, 6123294)
(-49183813, 5690312)
(-21000223, 16254508)
(41905947, 10767033)
(20655382, -24413565)
(-10201554, -41378569)
(-9062962, -26959991)
(42023953, 2517244)
(-8290857, 26892979)
(-47550723, 10501824)
(-5072030, -31738749)
(13557447, 16846132)
(-24633535, 2265958)
(-36058764, -31726950)
(-16794473, 6766916)
(-6803710, -37272396)
(21974831, 2514526)
(42401455, 2356712)
(-14258120, -16352593)
(44653562, -977765)
(-14699156, -16559339)
(6361348, -45637635)
(-30707506, -35406108)
(49219418, -7900069)
(14138421, 1915947)
(-45712081, 14135127)
(-29596504, -26721746)
(10049201, 28214555)
(17488406, -14308674)
(-33246658, -37337961)
(-44953106, -6937978)
(15635720, -36108456)
(-49511017, 2811026)
(-17579221, 3276273)
(-9229927, 43777932)
(151220, -26413832)
(-3061006, -43559557)
(24505896, -25168380)
(9026195, 34734930)
(-17429112, -27695714)
(49781723, 2786604)
(-8639705, 9630932)
(-12593211, 15201338)
(-36275775, 24559322)
(18262513, 35431614)
(25347900, -20764902)
(-11819293, 2164166)
(-4684227, 2675783)
(-43827806, -785170)
(48540854, -2279707)
(-10960580, -23914911)
(48302493, 4017875)
(-21960645, 17530532)
(-10126191, 38526565)
(14534901, 31644603)
(-46808844, -12352555)
(7692806, -3503840)
(21750586, -32901407)
(4064090, -1615336)
(22121724, -31706825)
(-9170148, -32128194)
(-12678818, -29384885)
(-48283456, -5182264)
(-15495078, -37277016)
(-36925610, -14904831)
(-19288627, 17655432)
(15251701, 34630368)
(-30392190, -27438796)
(39215992, -18243030)
(-749301, 33973376)
(34937582, -35240409)
(41562558, -9874003)
(-29263934, -35769757)
(15667626, -7806358)
(-34533057, 3121552)
(6639091, 36325726)
(-9849982, -38645613)
(5985021, 30423047)
(-49728437, 4563707)
(37424388, -24449698)
(17613728, -33425204)
(3773389, 15984368)
(44205864, -12858111)
(13388151, 26286709)
(21446440, -28222409)
(-35431986, -13950160)
(-7186337, 12492682)
(-41885947, 8420958)
(16314106, -3609067)
(-32018552, -6286430)
(-16153714, -9617326)
(27889739, 980814)
(29905446, -2408822)
(-20484291, 5238461)
(17637704, -78809)
(-8291295, 22218266)
(11733691, 20327053)
(-43216593, 5849560)
(-40681247, 4741543)
(-38310942, -14741026)
(39371331, 20953462)
(-33832699, 17993925)
(8224900, -19047391)
(49360926, -4921116)
(22908402, -28165482)
(-10884033, 38406657)
(24959616, -1038640)
(24985131, 18406518)
(19461953, 16537730)
(-5602167, 44646363)
(20830162, -20347584)
(40308721, 6621445)
(12778531, 16870823)
(-39994512, -25078681)
(27795759, 21253727)
(5177769, 24466917)
(-7572527, 48716131)
(-44682724, -7627793)
(-10910659, 40805360)
(-20054087, 2280820)
(9164263, 42052973)
(44394903, 14822469)
(8668448, -40980597)
(-29373994, -36050155)
(-32028534, -33070351)
(-36786126, -17910063)
(-49421711, 4719722)
(-36701686, -12114229)
(41842642, -23252387)
(8042180, -39495265)
(-21094890, -5225088)
(-25404807, 27775462)
(2288278, -38773689)
(15002908, -30801625)
(15425974, -11174619)
(23949526, -12900240)
(6490303, 21483999)
(-35491567, 8862251)
(-43487507, 11997059)
(47423724, -6113026)
(2902386, -17951528)
(33270006, -24418754)
(28835306, -27405184)
(4893169, 17271368)
(1438109, 4365636)
(-48782236, -3666587)
(-4619671, 17518020)
(-26522943, 12169947)
(-11691127, 42002673)
(23551235, 11103802)
(29641002, -15140401)
(-41641043, 7863503)
(6462614, -12564462)
(30257811, 33109622)
(-49949684, -1792090)
(-45050416, -10647796)
(2346132, -6851975)
(-28807600, -2516014)
(-8620154, -48836575)
(-38659140, -19715318)
(26966740, -9204285)
(47154195, 16584356)
(-24626313, 41366180)
(-16704076, -3401711)
(38390393, 683869)
(-7627590, -14898814)
(-48365192, -4999334)
(-19609856, -27673594)
(-6853148, -35340798)
(-6098928, -39530695)
(14770920, -22596091)
(-35771511, 17229148)
(-4887059, 45726069)
(3469221, 25885833)
(-36411167, 3671955)
(-7667358, -21353555)
(18536382, -2628152)
(21121558, -8190779)
(-44462182, -18792959)
(-249381, 42480987)
(-17067093, 29670758)
(19523616, -14931375)
(4292699, 31775264)
(-30353307, 38238439)
(-22930548, -2944179)
(-39523162, -30095182)
(-20148862, -4074640)
(22186484, -17698917)
(24443627, 37230050)
(-40573149, 25582988)
(6717840, -21210840)
(2360790, -6256908)
(27172548, -14504393)
(3263073, 17487866)
(2369147, 44474195)
(-15397515, 23739224)
(-49975767, 842245)
(-6985448, -46301901)
(-8552765, 14646301)
(-11530866, -34714969)
(-22018680, -40583843)
(7303479, 14842922)
(640423, 2518198)
(-11949274, -47646279)
(42182901, 22132166)
(32785176, -16876931)
(41423457, 2263826)
(39150477, 754775)
(-44571443, 15327793)
(-2148537, 40505949)
(17163845, 652630)
(-6684460, -44033455)
(37717645, 26091492)
(19588805, 25176324)
(32651245, 19855796)
(49835515, 1555771)
(-13181128, -4681738)
(45353299, 2982866)
(16022160, -29417419)
(2147690, -32019657)
(-49335742, -2986356)
(11787805, 38071318)
(-49413725, 5446708)
(-34353346, -24561462)
(24902446, -634184)
(-23430171, 39196793)
(366742, -48367477)
(-5687926, -47839762)
(48895523, 6717930)
(38542298, -857612)
(-36159118, -29792550)
(-18797366, -16004376)
(43760523, 15643086)
(14205364, -42222990)
(-39564810, -21522593)
(14538115, 10642962)
(24426807, 22869901)
(15687048, -29586245)
(-22436611, 26740111)
(-44279642, -5235024)
(-33364679, 25194882)
(11888271, 35076779)
(-31502175, 7827769)
(-37473092, -22729529)
(44357123, 21678989)
(-37321866, -8630034)
(-18719187, 39504213)
(-1730214, -17432830)
(31708247, 626295)
(27191798, -19471228)
(40328556, -15964803)
(-22970616, -11338559)
(-36905783, 15488003)
(-34064136, -3711513)
(-48799020, -2816233)
(6012881, 36237787)
(31652244, -946645)
(-26083850, -33192417)
(-47511978, -14794205)
(-44832151, 19462287)
(6586669, 2322823)
(-21451000, -20429463)
(-8222512, -26100339)
(-15694432, -41134679)
(-8072124, -9629959)
(-22404046, -13027317)
(30777369, 13099977)
(2586197, 49107167)
(-11066633, 15900577)
(26138938, -38125192)
(-42082752, -24967505)
(49811812, -3413444)
(6181684, -8833024)
(-45210896, -14571959)
(-6888892, -37547587)
(-35572797, 19833513)
(-21100827, 19745407)
(-32192171, 16912499)
(-20577042, -11257632)
(-20480040, -15978862)
(-14125667, 21487248)
(39326127, 15869573)
(21568388, -15861722)
(2790937, 41726060)
(14541559, 31562690)
(-10651978, -5681832)
(44618722, -12514333)
(-3126741, 38721039)
(12259883, 47879626)
(-22046480, -20637466)
(-27318682, -10282554)
(34663158, -28306274)
(18047262, -7484118)
(-38209857, 11643575)
(-10845376, -45159910)
(41509591, 21050097)
(-10155606, -37521024)
(45044437, 11206983)
(48762281, 5652105)
(-37408477, 24681364)
(37121961, 13557180)
(-42501839, 8553852)
(-3359923, 11969747)
(25877896, -7768168)
(5266654, -11702251)
(-931443, 20158509)
(961410, -7706431)
(26457384, -6725260)
(-14644240, -17517204)
(-31066315, 26236811)
(3752705, 30198240)
(44312726, -3688554)
(44588857, 5455723)
(-26149485, 41020579)
(46818252, -16688728)
(-18620365, 29176544)
(-7240507, 44291592)
(-7297400, -18471646)
(24434137, 40593591)
(20910602, -17082761)
(-18773274, -1180196)
(373539, 22665902)
(47858205, 11516483)
(31790884, -14259148)
(-42897787, 14009445)
(44540640, -3838788)
(25712684, -29212973)
(-49085877, 1128144)
(-9704655, 26090163)
(-11364004, -33876502)
(38956049, 23672603)
(-34635455, 28471016)
(43420415, 11044167)
(-16154498, -30747272)
(-31231954, -16241708)
(43919436, -17723663)
(7664739, 33939740)
(-25945627, 12404768)
(22703131, 8822050)
(15097843, 14722176)
(-39228783, 11518472)
(-46332304, -14322809)
(30721133, 25531972)
(-42016830, -20179441)
(3852528, -46083813)
(-13046480, -2344185)
(43251755, 24880200)
(-4225213, 14905179)
(747901, 44682116)
(9770310, -42004176)
(4719394, -36510977)
(6884778, -37707865)
(-16640002, -5342185)
(-31843271, 412608)
(36801821, 15493767)
(26929792, -26621467)
(-49284176, -700463)
(-27061306, -36818620)
(11863410, -37228544)
(15911495, 40161968)
(48053214, -12704701)
(-2277320, -19232949)
(15735619, 20031558)
(29332176, -12046511)
(11737840, -32715034)
(44184565, 5986375)
(23108140, -35245249)
(-6173304, -11187058)
(19325684, -30124982)
(-40301115, 20397519)
(34197441, 10011055)
(-37727092, -2953155)
(2255078, -22936013)
(8502532, -21021255)
(-48486283, 7723295)
(-23542508, -7630572)
(4266743, 8440201)
(31394393, 30698784)
(-11667021, 28029138)
(-43316178, -14119201)
(-43661230, -11904138)
(14905219, 43300903)
(18965627, 25335129)
(17449752, -11304011)
(47233569, 13388449)
(-45118900, -4995804)
(-40551888, -12183410)
(32816711, 13875767)
(-48974675, 2287734)
(-5921893, 23700475)
(-19569861, 18839801)
(-37971793, 5058541)
(-15921362, -21907706)
(21670539, 31217111)
(-34551500, -22390260)
(-21334789, 10480631)
(26204972, -23409225)
(22270188, -44129664)
(-15703743, 24884660)
(-28347673, 25962448)
(503094, -29669015)
(21400150, -7490278)
(-26249582, -33017646)
(-19822820, -25502834)
(-15655101, 9311257)
(9716356, -6111794)
(28065444, -21465276)
(24969109, 2208035)
(34338096, -26375092)
(20355778, -37605756)
(26338335, 22724111)
(979700, -23707294)
(-4152389, 42736728)
(-12371085, 31704803)
(-38052838, -11142000)
(-35980272, -27797380)
(-1272287, 18811010)
(26997125, 36390680)
(40938792, -10382080)
(-49621019, 2270346)
(-11482052, -16979446)
(43575400, -23970675)
(36389207, 11081442)
(10877541, 3376738)
(-33678237, 16877348)
(-41859148, -27029217)
(11787766, -37352971)
(-17152713, 21243040)
(-27707824, -15092616)
(14189547, 15876637)
(2429203, 18016842)
(47962591, 10823526)
(-17157157, 28622457)
(41295186, -18476670)
(42715851, 1004636)
(-37074253, 22859487)
(-36603101, 3377562)
(16851487, 42512960)
(-5304871, 26072447)
(-38817701, 28759328)
(40262109, 28568621)
(-38492780, -15158862)
(31973064, -32801977)
(29888052, -27452531)
(-44608831, 21225632)
(-14188239, 866401)
(-27122899, 10393872)
(39717803, 2792998)
(-26453724, -35963312)
(-30785806, -35526711)
(4851420, -20807941)
(-12648972, -21766768)
(-45237508, -7480728)
(-44038941, 13491680)
(17414460, -2987366)
(-1558655, 10324853)
(-38330673, 24128374)
(44550985, 9451272)
(32339600, -5569463)
(-36953398, -8792595)
(22581926, -20548113)
(-41654387, 22555305)
(44649726, -1623044)
(-48725098, -6425103)
(2724747, 3927182)
(44331818, -20762479)
(-15653270, -47406830)
(-3292204, -16417337)
(-24100107, 8782461)
(-35898202, -25543663)
(30020543, 22774389)
(49245590, -4348684)
(-29549772, -20398323)
(10455209, 24640533)
(-21849953, 30489426)
(-5826485, 28251296)
(34122098, -27045806)
(28826989, 36301181)
(32175311, 21068781)
(20620790, -2190579)
(27465582, -31558744)
(-5044757, 14033864)
(-21039991, 23609002)
(-20688791, 21309271)
(45513748, -7214965)
(-17962026, -31132330)
(-37075928, -25348892)
(46218831, 1562131)
(37425368, -13439279)
(45551491, 11522237)
(10066950, -13317541)
(-3553671, 42009953)
(-17666042, -38179990)
(-47053788, -15931485)
(-42958360, -10898144)
(10620857, 23017576)
(41856745, 5083140)
(4835648, -41819797)
(5366121, 49351350)
(15031920, -35366636)
(-27280303, 609016)
(-19615462, -41278187)
(43799339, 11791686)
(29381705, 14862244)
(-39334121, 19684923)
(-45506542, -6687802)
(-6241803, 30403283)
(3145652, -26012245)
(17561430, -27579252)
(34180799, 121964)
(21108199, 31873133)
(-8325563, 35789495)
(-3394001, 6129215)
(27353504, -39072180)
(48376511, 4373810)
(19525828, -18346570)
(3730776, -26830155)
(45616340, -5140963)
(-38884999, 1379058)
(23478475, 23364118)
(-47464610, -9316692)
(18394003, 31423771)
(39820325, 17899086)
(-31925971, 24534595)
(-41764729, 19220533)
(12294958, -17866387)
(9170219, 48794521)
(19214555, 17532827)
(-2296316, -42633745)
(-13781625, 40894784)
(21218752, -16581184)
(4404354, -47292987)
(-35470245, 12215910)
(5699412, -16157154)
(4538968, -30098658)
(-16290331, 27874292)
(-44009098, -11436002)
(38904369, 6288278)
(9154500, -15314920)
(-22320922, -24643451)
(12584434, -23032219)
(3569587, 38518135)
(-6118296, -2048233)
(26140914, -719928)
(40990945, 26314179)
(4077605, 19300631)
(29894017, 23371379)
(27203661, 17978923)
(-44139230, -18413501)
(-17069371, 46082160)
(21988911, 6461632)
(-8878812, -13126119)
(-43616725, 2194092)
(18539328, -29981016)
(18088943, 43406359)
(36546653, 32086533)
(-36207414, -16089774)
(26241447, 26668367)
(30896011, 37088990)
(-47434717, 13113413)
(49704600, -4702634)
(3891707, 43252303)
(-19433097, 2235486)
(-34315367, 5013675)
(1721579, 11647566)
(31223404, -2916171)
(-36594821, 27114762)
(-14361281, 5542142)
(3427153, 26047436)
(-15463288, -24350696)
(-20274258, -18507478)
(-35477201, 15430403)
(-14641705, 9611291)
(-13886065, 40231143)
(-11867549, 15552458)
(-4609806, -27898327)
(43674089, 6881856)
(-13987119, 23494404)
(40236206, -28091294)
(-21593283, 26154458)
(25127723, 15491708)
(20312085, 16464591)
(-18541534, -2835272)
(13432794, -38246230)
(-26041547, 40711195)
(-29489439, 36156090)
(7806771, 29415129)
(49717311, 2822570)
(33978857, 9650142)
(41487420, -8457267)
(22194071, 1928151)
(28319760, -20538787)
(-8723492, -45554637)
(42903770, -6219411)
(10143259, 39893790)
(17196242, -44822950)
(45286122, -1407033)
(31007721, 26176388)
(-43755024, -19987273)
(34438833, 32701733)
(-21038788, -10598106)
(-26345500, -42054717)
(-38352521, 8260821)
(-19185206, -18944149)
(-35245971, 29081787)
(-918718, -10563377)
(-20813253, 6546503)
(41120019, 24157717)
(25826134, -30684814)
(-17684156, -45565370)
(40803722, -14256902)
(22828906, -26256764)
(29039090, -31810087)
(-30492160, -12464155)
(-43137262, -23197013)
(-45532296, -8729387)
(-14650349, 46659470)
(10814543, 38574979)
(-33742191, 14433871)
(17412148, -20123175)
(5828188, -41630512)
(-23700734, -14657127)
(49349545, 5653039)
(-41498115, 24787521)
(-48082917, 6397148)
(-26730859, 23737653)
(-47154535, 653422)
(-2123715, 40693981)
(25162472, -36146077)
(-10025830, -19793323)
(41152624, -17263622)
(-44614345, 164989)
(41723789, 15413374)
(-25866183, 36483891)
(13710379, 12120695)
(45535054, -7971628)
(-22258924, -36579604)
(19727948, -28772963)
(-26545793, 30882829)
(-26087648, -30476551)
(31004966, -7053484)
(42166877, 1080402)
(24853231, 35993745)
(-15652174, -25360498)
(-42539514, -4089550)
(3685217, 21135597)
(44621581, 16553144)
(-32515305, 26975948)
(28180934, -15559912)
(20393363, 11292677)
(-29081091, 19911685)
(7555956, -27283027)
(37067748, -19684669)
(-14449659, 8352277)
(-33716158, -24824873)
(42950160, -25238344)
(-21398878, -42061542)
(18733197, 39486521)
(-34560482, -32717993)
(-44043203, 1982143)
(9723544, -24159300)
(-25270481, 33300793)
(35298358, -15562617)
(34047317, 32882844)
(-47383541, 11407324)
(-41533761, 22623591)
(9516680, -16721597)
(28623926, -27636306)
(-18583448, -18628060)
(-5941038, -21872048)
(-19300696, -28671306)
(-42183741, 24830823)
(-16757050, -11808457)
(17873853, 45090112)
(16219028, -35432083)
(6848442, -13619064)
(40930960, -4531185)
(-18120867, 16172975)
(-18417117, 44275802)
(22516995, 6858971)
(-5846570, -27909482)
(44970580, -13982500)
(49961334, -1728470)
(10402932, -12635038)
(43261385, 18657168)
(29736500, -10770223)
(-12778437, 35330796)
(16302426, -16515270)
(-14074369, 47389235)
(35622043, 34752122)
(-30021356, -10550678)
(4479500, -20648168)
(-41816013, 15483597)
(-27329253, 31094731)
(45066536, -8832986)
(-44927755, 17916195)
(20963025, 36702548)
(-32689025, 15442762)
(-11246034, -7419486)
(-27733852, -3346182)
(38093517, 16715242)
(11625725, 17297773)
(-43030571, 21805048)
(-1581455, 46909051)
(2635880, -140095)
(-17445577, 33203382)
(2858989, 33336018)
(4839780, -45677237)
(33959763, 28159047)
(16185109, 40057377)
(-24032815, 31166187)
(-10833099, 9261805)
(-21556540, -18218654)
(-11197176, -22566434)
(37641588, -2978570)
(49183865, 8016339)
(-23044156, -10151588)
(-24517249, 17023391)
(-19905572, -11653293)
(-25799846, -31802951)
(27822113, 39787556)
(3477377, 37683083)
(14794196, -7318453)
(-1072230, -4915530)
(42157084, -6879723)
(30598943, 18395586)
(-16358266, -40644600)
(17881726, -43300996)
(-20374700, -10782524)
(-35083222, -34329534)
(39741144, -17438765)
(-24958335, 39932512)
(-2360521, 15639764)
(14978272, -34869149)
(19425748, -8779463)
(-13306125, 35644764)
(19097684, -38407160)
(42175766, -24901777)
(-37380151, 23510686)
(41186955, 7973768)
(19781287, 29546711)
(47195963, 12391080)
(-36780433, 8622185)
(-10091237, 17005917)
(-30841905, 25574962)
(34157672, -27867917)
(24255108, -32034940)
(-26694721, 33049122)
(13477408, -3757103)
(-9541447, 716228)
(-38170330, -14706649)
(-32218876, -8976906)
(-42648109, 17540353)
(39284929, 650642)
(23201567, 4959064)
(34038755, 1595893)
(-9944493, 34866703)
(-14760694, -35093316)
(21401790, -8357874)
(47726129, 3231772)
(33849638, -8802278)
(-16997108, -36901722)
(-22126876, -21823085)
(-6632167, 38594666)
(-35491252, -8149516)
(25613527, 171136)
(45337822, -15837379)
(16278173, 23592261)
(30610345, 37032454)
(-28230842, -9680725)
(326619, 5226594)
(21711669, 5149924)
(37065601, 24411102)
(40717906, -10731061)
(40243468, -23420159)
(-19000544, -39585545)
(-13663159, 38427199)
(-1002773, 28817706)
(5197754, -44758824)
(-44758215, 13618857)
(-29225603, 14880001)
(49286600, -7208278)
(39676435, 1425475)
(45559569, 7965727)
(-6220930, -14052029)
(-44862087, 1983020)
(-554499, 34980546)
(-30726307, 9102453)
(-138206, -26369512)
(35224689, 30062387)
(31195535, 18768460)
(-21900382, -17759483)
(-29369041, 36806384)
(25728390, -3617837)
(17610596, -32354550)
(-40506910, -9383664)
(20030860, -32201583)
(-9069324, -38913650)
(-18867772, -40884601)
(-35069253, 30831302)
(-33388256, -202495)
(-14151401, 20778097)
(4103061, 41134211)
(-40308837, 22221175)
(16002988, -12235000)
(21428982, -19508893)
(30620066, -21070507)
(4723049, 23079988)
(-47257056, -3499010)
(13419840, -3396253)
(-485968, -39622765)
(-37681044, -17731175)
(-26808020, -18345071)
(10059684, -15430137)
(35511956, -23101972)
(-9385767, 3441157)
(-29059556, -3966568)
(47604176, -10906085)
(43229581, 22637250)
(21106681, 31655860)
(-16460167, 18291158)
(13001925, 30808344)
(-30115985, 28412753)
(-2204094, -48226443)
(-4994641, 5994297)
(8614574, -44860404)
(-1054452, -20701194)
(-7377839, 4274393)
(34137706, -4462537)
(2718179, 3322211)
(-704863, 35040369)
(-14002365, 38071451)
(-4245734, -35646617)
(-28054384, -23615296)
(-30769856, -20898668)
(25878787, 10741601)
(-39842862, -5052168)
(-5798500, -2750519)
(-23436046, -24385040)
(-47561613, 13342965)
(41595041, 12330734)
(8538649, 1373253)
(33557131, 5327177)
(-1007563, 20911132)
(18433277, 32021526)
(-26378933, 16469658)
(34230298, -16437408)
(-21046929, 3561825)
(39465705, 17794222)
(27683503, 21017958)
(14356062, -39601529)
(18459899, 32286552)
(-47964237, 11030598)
(-40534116, -4404409)
(-43340926, -974577)
(18928365, 15691724)
(-25911007, 7931590)
(17859657, 16423310)
(-47119449, 10567684)
(5377146, -20121534)
(40318223, 7464263)
(10196600, -16421582)
(-23981938, -10461103)
(-40952674, -10149865)
(-36646842, -15983823)
(-46867002, -15529617)
(-44975589, 16085208)
(23331817, 18652421)
(37734186, -17566986)
(-16651447, 21034548)
(-7645212, -30494176)
(4826876, -23270280)
(16735087, 45675026)
(29443329, 26251145)
(43959165, 20371637)
(33748578, -19597250)
(20157796, -28562953)
(37417118, -115227)
(14122529, 33327297)
(-32190678, -20910836)
(29370476, -10482263)
(14985282, -18173021)
(-15044051, 25822366)
(-22478316, -13902147)
(32854897, 740548)
(-39514721, 10495983)
(-13902504, -948118)
(-36961959, 15047829)
(21520039, 24317127)
(-19728896, -32606735)
(-39482028, -4515108)
(-21097660, -16866280)
(27288743, 38644764)
(29520863, 837968)
(23779400, -20225122)
(-46711195, 12650055)
(-45183251, 3622649)
(14171157, 42289830)
(-29523084, -27388860)
(-28973217, 39724195)
(31689355, 1040786)
(42800360, -12982663)
(-24682162, -25142079)
(36520794, -32144201)
(-12792287, 32916975)
(-49972160, -541994)
(31808991, 18894741)
(30976927, 34132906)
(-29860382, -21061578)
